id;name;gender;BirtDate;Division;Salary
28870;Aeneas;Male;11.06.1965;D;3700
28871;Aenedleah;Male;06.08.1975;I;8800
28872;Aenescumb;Male;20.10.1963;C;3300
28873;Aengus;Male;03.05.1934;F;9800
28874;Aengus;Male;12.01.1995;A;2300
28875;Aengus;Male;24.02.1951;F;4600
28876;Aeolus;Male;04.07.1999;A;8400
28877;Aerlene;Female;04.10.1930;D;2200
28878;Aerwyna;Female;26.09.1982;K;3200
28879;Aescby;Male;06.03.1961;G;1600
28880;Aescford;Male;06.06.1968;E;9000
28881;Aescleah;Male;15.04.1998;A;5100
28882;Aesclin;Male;11.10.1934;I;1400
28883;Aesctun;Male;14.03.1993;I;8900
28884;Aesculapius;Male;02.05.1959;E;7500
28885;Aescwine;Male;24.05.1961;C;5200
28886;Aescwyn;Male;14.09.1960;O;9700
28887;Aeshan;Male;26.04.1993;O;6600
28888;Aesoburne;Male;09.10.1996;G;8100
28889;Aeson;Male;15.04.1939;D;1000
28890;Aethelbald;Male;21.10.1930;O;5600
28891;Aethelbald;Male;29.03.1996;E;9300
28892;Aethelbeorht;Male;12.06.1993;E;1200
28893;Aethelbeorn;Male;23.09.1997;C;5800
28894;Aethelberht;Male;03.04.1935;C;9500
28895;Aethelbert;Male;02.06.1942;O;9400
28896;Aethelbert;Male;07.04.1954;E;5900
28897;Aethelbert;Male;30.12.1935;E;5000
28898;Aethelflaed;Female;09.08.1935;C;9200
28899;Aethelflaed;Female;06.03.1990;H;3200
28900;Aethelfrith;Male;27.03.1978;N;5500
28901;Aethelfrith;Male;25.11.1932;E;1000
28902;Aethelhard;Male;30.04.1983;A;5800
28903;Aethelhere;Male;01.06.1978;A;3800
28904;Aethelhere;Male;31.07.1969;A;9500
28905;Aethelisdun;Male;13.06.1997;O;7500
28906;Aethelmaer;Male;29.09.1937;M;5600
28907;Aethelmaere;Male;23.10.1993;M;2200
28908;Aethelred;Male;26.03.1944;H;2300
28909;Aethelred;Male;19.07.1972;N;4000
28910;Aethelreda;Female;24.09.1972;H;8400
28911;Aethelstan;Male;12.10.1994;D;4400
28912;Aethelstun;Male;21.03.1964;K;8300
28913;Aethelthryth;Female;25.08.1960;N;5500
28914;Aethelthryth;Female;02.11.1948;N;1300
28915;Aethelweard;Male;13.11.1956;I;9000
28916;Aethelwine;Female;30.09.1944;M;7800
28917;Aethelwulf;Male;01.10.1989;H;9700
28918;Aethelwulf;Male;23.01.1947;N;8800
28919;Aethelwyne;Female;13.05.1972;B;5400
28920;Aetheston;Male;06.11.1932;C;3300
28921;Aethra;Female;20.10.1969;N;7600
28922;Aethretun;Male;04.06.1992;N;9800
28923;Aetna;Female;12.09.1948;B;4700
28924;Afaf;Female;05.02.1959;G;9900
28925;Afafa;Female;15.11.1948;N;5900
28926;Afet;Female;04.12.1998;I;8000
28927;Afework;Male;10.10.1952;C;9100
28928;Afeworki;Male;22.06.1993;I;4500
28929;Afia;Female;18.03.1962;B;3000
28930;Afif;Male;27.01.1940;B;1800
28931;Afifah;Female;13.03.1969;N;2000
28932;Afina;Female;08.05.1991;A;1300
28933;Afra;Female;25.08.1967;M;5100
28934;Afra;Female;12.07.1969;I;2800
28935;Afra;Female;10.08.1947;L;1100
28936;Afra;Female;11.11.1949;M;8800
28937;Afraima;Female;03.07.1968;O;3900
28938;Afraima;Female;27.11.1965;F;1200
28939;Afram;Male;22.05.1984;O;7900
28940;Afreda;Female;24.08.1975;D;6700
28941;Afreda;Female;17.09.1944;F;5100
28942;Afric;Female;05.11.1948;A;9300
28943;Afric;Female;29.10.1978;L;1400
28944;Africa;Female;02.12.1999;A;5300
28945;Africa;Female;05.01.1950;J;4900
28946;Africa;Female;16.10.1970;N;3400
28947;Afrodille;Female;10.02.1935;D;8000
28948;Afrodille;Female;24.11.1998;M;8800
28949;Afton;Female;26.04.1991;E;5200
28950;Afua;Female;29.06.1963;O;7700
28951;Afya;Female;08.03.1996;B;7500
28952;Agacia;Female;13.08.1944;G;2600
28953;Agafia;Female;05.02.1973;M;2800
28954;Agafia;Female;22.11.1954;G;7200
28955;Agalaia;Female;28.10.1964;O;9700
28956;Agalia;Female;16.02.1974;H;9300
28957;Agamedes;Male;05.02.1948;G;9100
28958;Agamemnon;Male;10.06.1931;N;7900
28959;Agana;Female;12.02.1966;O;1100
28960;Agapi;Female;26.03.1984;N;5300
28961;Agastya;Male;30.09.1995;O;4300
28962;Agata;Female;18.06.1940;F;6900
28963;Agata;Female;27.02.1944;C;9000
28964;Agate;Female;28.05.1987;J;5000
28965;Agate;Female;31.05.1976;F;1500
28966;Agatha;Female;13.03.1934;B;4900
28967;Agatha;Female;11.10.1987;G;3500
28968;Agathe;Female;04.10.1991;D;5700
28969;Agathe;Female;21.01.1997;F;2800
28970;Agathe;Female;12.07.1966;H;5900
28971;Agave;Female;08.11.1983;J;1000
28972;Agbenyaga;Female;10.02.1990;J;7800
28973;Agdta;Female;16.09.1994;L;1200
28974;Age;Male;03.01.1999;O;7500
28975;Agenor;Male;05.01.1989;F;6700
28976;Ager;Male;05.05.1944;E;2100
28977;Ager;Male;21.11.1965;N;9700
28978;Aghaderg;Male;14.10.1935;D;9400
28979;Aghadreena;Female;01.01.1934;I;7600
28980;Aghamora;Female;19.02.1993;M;8300
28981;Aghamore;Male;03.07.1938;I;2000
28982;Aghaveagh;Female;26.02.1992;J;7400
28983;Aghavilla;Female;21.08.1964;L;3200
28984;Aghna;Female;24.08.1932;N;1100
28985;Aghy;Male;09.06.1979;J;3500
28986;Agiefan;Male;21.09.1958;L;6200
28987;Agiefan;Male;05.11.1935;F;9300
28988;Agilberht;Male;10.06.1944;L;1700
28989;Agilberht;Male;25.02.1960;A;1500
28990;Aglaeca;Male;10.10.1978;M;9100
28991;Aglaeca;Male;13.09.1930;K;4700
28992;Aglaia;Female;26.05.1962;H;2200
28993;Aglaral;Male;01.02.1956;L;9100
28994;Aglarale;Male;06.01.1942;K;5000
28995;Aglauros;Female;28.11.1938;K;7000
28996;Aglaval;Male;31.01.1963;J;2500
28997;Aglaval;Male;29.10.1973;F;1700
28998;Agnella;Female;06.04.1976;F;4900
28999;Agnes;Female;12.11.1978;I;3800
29000;Agnese;Female;03.02.1933;B;4300
29001;Agneta;Female;06.11.1963;A;8600
29002;Agneya;Male;19.12.1995;B;3100
29003;Agnimukha;Male;10.09.1967;O;6900
29004;Agnola;Female;10.07.1984;L;4800
29005;Agoston;Male;17.10.1937;E;8100
29006;Agotha;Female;18.08.1989;K;7800
29007;Agramant;Male;02.01.1986;M;6600
29008;Agravain;Male;10.02.1993;C;6000
29009;Agravain;Male;03.12.1986;G;1300
29010;Agrican;Male;27.05.1959;E;8600
29011;Agueda;Female;01.09.1941;B;3600
29012;Agueda;Female;15.09.1951;I;9500
29013;Aguistin;Male;07.01.1978;E;6700
29014;Agurtzane;Female;08.09.1947;A;3300
29015;Agustin;Male;27.12.1955;B;9300
29016;Agustine;Male;11.12.1994;J;6600
29017;Agyfen;Male;19.10.1997;M;1300
29018;Agymah;Male;09.04.1968;J;2500
29019;Ahalya;Female;30.08.1960;M;5200
29020;Ahana;Female;03.10.1951;N;3900
29021;Ahane;Male;17.02.1970;L;4300
29022;Ahanu;Male;06.04.1968;F;3500
29023;Ahanu;Male;04.07.1953;A;3000
29024;Ahava;Female;04.12.1985;I;3600
29025;Ahava;Female;11.09.1955;E;2400
29026;Ahave;Female;18.06.1951;M;4100
29027;Ahd;Female;08.03.1967;B;6000
29028;Ahearn;Male;11.01.1970;F;1600
29029;Ahearn;Male;07.01.1992;A;6800
29030;Aheawan;Male;04.08.1965;F;2400
29031;Aheawan;Male;20.03.1992;L;9600
29032;Ahebban;Male;09.05.1975;O;3900
29033;Ahebban;Male;25.08.1935;I;8600
29034;Ahelia;Female;06.01.1985;B;8500
29035;Ahelie;Female;23.04.1996;A;9000
29036;Ahern;Male;31.08.1984;C;6100
29037;Ahern;Male;26.01.1949;C;4200
29038;Ahern;Male;22.03.1943;B;7300
29039;Ahiga;Male;16.11.1968;D;7500
29040;Ahiga;Male;07.01.1949;B;3000
29041;Ahiliya;Male;24.09.1945;C;4400
29042;Ahisma;Female;21.03.1999;F;7700
29043;Ahlam;Female;05.03.1944;K;4500
29044;Ahmad;Male;20.12.1936;J;8600
29045;Ahmad;Male;17.09.1977;I;4800
29046;Ahmadou;Male;23.05.1942;F;9800
29047;Ahmar;Male;14.11.1985;I;1200
29048;Ahmed;Male;28.09.1960;F;3000
29049;Ahmik;Male;22.08.1980;N;5500
29050;Ahote;Male;29.10.1987;H;9700
29051;Ahote;Male;07.11.1993;E;2100
29052;Ahreddan;Male;17.02.1960;O;9100
29053;Ahreddan;Male;28.03.1981;K;9500
29054;Ahren;Male;10.12.1945;H;3300
29055;Ahriman;Male;20.12.1982;L;9100
29056;Ahriman;Male;24.06.1981;O;5600
29057;Ahsalom;Male;07.05.1963;C;2000
29058;Ahtunowhiho;Male;19.02.1950;K;9500
29059;Ahtunowhiho;Male;08.05.1937;F;3100
29060;Ahuda;Female;09.03.1957;N;2300
29061;Ahuiliztli;Female;16.10.1994;M;3000
29062;Ahuiliztli;Male;03.03.1971;F;4000
29063;Ahura Mazda;Male;28.01.1931;G;3800
29064;Ahuva;Female;06.10.1961;O;5900
29065;Ai;Female;09.10.1941;J;9300
29066;Aibhlin;Female;03.05.1975;H;5500
29067;Aibhlin;Female;17.04.1981;N;6900
29068;Aibne;Male;07.07.1936;F;3200
29069;Aida;Female;16.11.1981;L;1800
29070;Aida;Female;30.07.1995;A;3800
29071;Aida;Female;14.10.1937;L;9900
29072;Aida;Female;25.05.1990;B;9500
29073;Aida;Female;15.12.1971;E;5000
29074;Aidan;Male;05.06.1976;K;7600
29075;Aidan;Male;20.11.1953;F;8800
29076;Aidan;Male;14.02.1999;I;7300
29077;Aidan;Male;21.03.1954;O;9700
29078;Aidan;Female;07.06.1991;L;5100
29079;Aidan;Female;15.09.1950;I;3500
29080;Aidan;Female;06.02.1963;E;6000
29081;Aidan;Male;21.01.1934;K;9500
29082;Aidan;Male;06.04.1956;F;7700
29083;Aidann;Male;10.03.1951;B;5900
29084;Aideen;Female;10.10.1996;B;7900
29085;Aiden;Male;17.04.1977;J;2700
29086;Aiden;Male;24.01.1966;O;1100
29087;Aidia;Female;04.05.1990;E;5000
29088;Aidoios;Female;27.03.1938;G;5500
29089;Aidrian;Male;27.08.1944;L;7000
29090;Aiekin;Male;01.06.1972;J;4600
29091;Aife;Female;13.06.1945;H;3700
29092;Aifric;Female;21.12.1958;L;8100
29093;Aifric;Female;20.05.1950;G;8200
29094;Aiglentina;Female;01.09.1948;K;2900
29095;Aiglentine;Female;14.01.1963;G;7900
29096;Aigneis;Female;17.10.1990;O;8800
29097;Aigneis;Female;06.07.1962;E;9500
29098;Aigneis;Female;11.01.1951;O;7300
29099;Aiken;Male;05.05.1983;A;1400
29100;Aiken;Male;16.05.1947;O;4400
29101;Aiken;Male;07.05.1981;I;5300
29102;Aikin;Male;10.10.1955;L;1500
29103;Aiko;Female;24.08.1937;E;7000
29104;Ail;Male;08.08.1953;G;1300
29105;Aila;Female;14.10.1961;D;9600
29106;Ailani;Female;06.10.1969;G;6400
29107;Ailat;Female;04.03.1997;K;4100
29108;Ailbe;Male;28.06.1950;D;7600
29109;Ailbe;Male;17.10.1948;F;3500
29110;Ailbert;Male;10.08.1947;I;8100
29111;Ailbhe;Female;18.10.1932;N;9800
29112;Ailean;Male;15.09.1948;A;4900
29113;Aileana;Female;22.11.1951;B;3300
29114;Aileen;Female;19.06.1981;C;1900
29115;Aileen;Female;09.02.1955;L;6000
29116;Aileene;Female;03.03.1947;I;4500
29117;Aileene;Female;16.05.1984;L;5300
29118;Ailein;Male;10.08.1972;A;9400
29119;Ailey;Female;02.12.1977;K;9400
29120;Ailfrid;Male;29.10.1931;C;7400
29121;Aili;Female;25.04.1971;I;4300
29122;Aili;Female;28.09.1942;L;1600
29123;Ailia;Female;01.02.1970;B;8900
29124;Ailidh;Female;04.12.1985;D;2000
29125;Ailill;Male;23.04.1997;K;7700
29126;Ailill;Male;15.07.1932;C;1000
29127;Ailin;Male;27.02.1940;A;9200
29128;Ailin;Male;10.02.1990;G;3000
29129;Ailis;Female;30.09.1991;K;9600
29130;Ailis;Female;31.01.1964;D;1200
29131;Ailis;Female;24.06.1933;N;1100
29132;Ailis;Female;12.03.1974;D;2500
29133;Ailisa;Female;26.09.1933;E;9900
29134;Ailise;Female;22.07.1974;N;6800
29135;Ailison;Female;21.11.1963;L;8200
29136;Ailith;Female;21.12.1988;D;7400
29137;Aillig;Male;06.08.1971;G;7300
29138;Ailsa;Female;20.09.1934;I;5600
29139;Ailse;Female;25.02.1983;E;1800
29140;Ailsie;Female;04.11.1983;D;3300
29141;Ailsie;Female;24.04.1977;J;7800
29142;Aimee;Female;24.07.1940;O;2800
29143;Aimee;Female;24.10.1996;F;2600
29144;Aimil;Female;23.09.1985;D;3200
29145;Ain;Female;07.06.1932;D;7300
29146;Ain;Male;13.06.1947;I;7100
29147;Ain;Female;01.05.1943;O;4100
29148;Aina;Female;03.03.1962;M;7400
29149;Aina;Female;17.08.1969;F;9600
29150;Aina;Female;03.08.1989;L;8800
29151;Aindreas;Male;11.11.1982;O;8900
29152;Aindreas;Male;21.12.1966;F;1000
29153;Aindreas;Male;26.06.1978;N;7300
29154;Aine;Female;28.02.1939;H;9600
29155;Aine;Female;05.02.1981;D;4900
29156;Aine;Female;11.10.1967;O;9200
29157;Aineislis;Male;01.01.1980;N;2200
29158;Aingeal;Female;28.12.1932;F;3300
29159;Aingeal;Female;22.10.1978;B;9500
29160;Aingealag;Female;15.10.1946;F;8200
29161;Aingeru;Male;12.12.1981;L;6200
29162;Aini;Female;24.05.1932;A;3900
29163;Ainmire;Male;04.11.1971;C;8800
29164;Ainslee;Female;06.03.1988;G;6900
29165;Ainsley;Male;04.12.1999;M;2200
29166;Ainsley;Male;19.09.1934;C;3600
29167;Ainsley;Female;30.09.1979;K;9800
29168;Ainsley;Female;22.02.1934;C;4900
29169;Ainsley;Female;12.06.1975;E;6600
29170;Ainslie;Male;22.07.1971;B;9600
29171;Ainsworth;Male;21.04.1978;E;8900
29172;Aintzane;Female;19.04.1966;E;4900
29173;Aintzane;Female;21.05.1972;E;9600
29174;Airavata;Male;15.05.1988;C;3900
29175;Airdsgainne;Male;10.06.1984;N;6600
29176;Airell;Male;20.03.1990;L;3500
29177;Airic;Female;30.09.1978;K;2600
29178;Airlea;Female;27.10.1944;H;2400
29179;Airleas;Female;27.03.1965;I;3000
29180;Airleas;Female;03.01.1935;H;9900
29181;Airleas;Male;28.06.1994;L;1700
29182;Airleas;Male;11.11.1966;E;6500
29183;Airrin;Female;20.06.1997;D;5800
29184;Aisford;Male;04.10.1966;D;9600
29185;Aisha;Female;06.07.1941;A;5700
29186;Aisha;Female;28.09.1985;J;7700
29187;Aisha;Female;19.02.1998;N;3800
29188;Aishah;Female;01.05.1956;N;9000
29189;A'ishah;Female;22.02.1987;D;8400
29190;Aisley;Female;15.04.1972;I;1600
29191;Aisley;Female;13.02.1930;J;5700
29192;Aisley;Male;14.03.1933;E;2700
29193;Aislin;Female;16.12.1995;H;9100
29194;Aisling;Female;23.09.1986;A;8400
29195;Aislinn;Female;28.02.1988;M;6000
29196;Aislinn;Female;19.06.1942;A;5100
29197;Aisly;Female;21.03.1984;E;7400
29198;Aislynn;Female;16.05.1968;L;1400
29199;Aiston;Male;17.06.1971;J;3100
29200;Aitan;Male;13.03.1987;E;9000
29201;Aitana;Female;20.01.1988;K;8500
29202;Aithne;Female;21.08.1980;D;3500
29203;Aithne;Female;25.10.1977;B;1300
29204;Aithne;Female;12.05.1987;L;8100
29205;Ai-Wahed;Male;29.04.1948;F;1800
29206;Aiya;Female;03.12.1953;D;8600
29207;Aiyana;Female;02.06.1962;B;9100
29208;Aiyanna;Female;02.03.1985;A;8600
29209;Aja;Male;08.05.1958;D;6400
29210;Aja;Female;19.08.1934;A;6100
29211;Ajanae;Female;14.05.1964;C;1000
29212;Ajani;Male;29.03.1963;C;8000
29213;Ajax;Male;10.11.1933;O;9600
29214;Ajay;Male;25.10.1963;E;9100
29215;Ajmal;Male;11.11.1972;I;8200
29216;Akando;Male;13.12.1985;A;5200
29217;Akansha;Female;31.12.1991;B;4300
29218;Akasma;Female;09.01.1976;B;4700
29219;Akecheta;Male;06.12.1975;H;9800
29220;Akecheta;Male;13.01.1952;I;1000
29221;Akeila;Female;13.11.1997;C;5000
29222;Akela;Female;13.11.1947;C;8600
29223;Akello;Male;16.03.1965;G;9800
29224;Akeno;Male;02.08.1960;L;8300
29225;Akhenaten;Male;19.08.1960;G;4100
29226;Akhil;Male;05.08.1983;G;5700
29227;Aki;Female;14.03.1933;H;3500
29228;Akia;Male;26.01.1973;L;6900
29229;Akiba;Male;04.03.1946;K;9600
29230;Akibe;Female;05.10.1993;N;2500
29231;Akiha;Female;09.03.1978;K;9800
29232;Akiiki;Male;06.08.1971;G;2100
29233;Akiko;Female;18.09.1958;M;7200
29234;Akil;Male;22.08.1986;C;2500
29235;Akil;Male;16.04.1955;E;1000
29236;Akil;Male;22.06.1995;I;7200
29237;Akil;Male;21.10.1992;C;1100
29238;Akila;Female;19.04.1989;G;6900
29239;Akilah;Female;19.11.1947;O;4000
29240;Akilah;Female;18.07.1943;L;1000
29241;Akilah;Female;11.08.1939;J;3100
29242;Akili;Female;30.09.1965;J;2400
29243;Akilina;Female;06.03.1970;C;9000
29244;Akim;Female;15.02.1965;D;3100
29245;Akim;Male;11.06.1968;K;9000
29246;Akin;Male;21.07.1954;G;6800
29247;Akina;Female;13.03.1930;K;8700
29248;Akins;Male;29.06.1988;H;4300
29249;Akinsanya;Male;24.11.1938;J;8200
29250;Akintunde;Male;15.07.1951;C;4600
29251;Akinwole;Male;07.02.1941;M;2400
29252;Akinyemi;Male;13.12.1944;L;4000
29253;Akir;Male;07.01.1965;J;2800
29254;Akira;Female;03.02.1947;N;8700
29255;Akira;Female;17.06.1962;A;4200
29256;Akiva;Female;16.08.1989;J;8100
29257;Akiva;Female;04.08.1958;N;5500
29258;Akiva;Male;15.11.1954;N;6400
29259;Akker;Male;19.08.1955;F;3300
29260;Akosua;Female;20.02.1966;E;6600
29261;Akpenamawu;Female;24.06.1985;G;4200
29262;Akram;Male;21.06.1947;O;6700
29263;Aksel;Male;09.07.1963;A;9000
29264;Aksel;Male;23.07.1976;N;3100
29265;Akshamala;Female;21.02.1975;F;3300
29266;Akshat;Male;18.11.1933;H;3000
29267;Akshobhya;Male;31.12.1987;A;6900
29268;Akua;Female;04.10.1976;F;8500
29269;Akua;Female;14.10.1972;O;8600
29270;Akub;Male;30.06.1950;O;8000
29271;Akule;Male;26.03.1972;E;3900
29272;Al;Male;30.10.1953;J;8900
29273;Ala';Male;09.09.1937;M;3300
29274;Alacoque;Female;02.02.1980;H;8000
29275;Aladdin;Male;26.12.1978;B;5900
29276;Alafin;Male;18.10.1947;L;3300
29277;Alahhaois;Male;25.10.1975;K;5100
29278;Al-Ahmar;Male;16.10.1934;K;7400
29279;Alaia;Female;20.03.1956;I;9800
29280;Alain;Male;11.04.1933;F;3800
29281;Alain;Male;18.07.1945;I;7200
29282;Alain;Male;11.01.1966;C;3700
29283;Alaina;Female;07.02.1972;J;2400
29284;Alaine;Female;15.05.1967;N;8400
29285;Alaine;Female;25.01.1941;H;2200
29286;Alaine;Female;28.04.1947;L;5900
29287;Alair;Female;02.01.1979;D;7200
29288;Alala;Female;02.08.1976;H;6100
29289;Al'alim;Male;05.03.1978;L;8700
29290;Alamea;Female;08.02.1930;D;7100
29291;Alameda;Female;30.07.1995;H;5900
29292;Alameda;Female;17.12.1970;C;8400
29293;Alan;Male;10.07.1943;D;6000
29294;Alan;Male;11.09.1972;I;6000
29295;Alan;Male;27.03.1959;I;2300
29296;Alana;Female;02.06.1995;K;5700
29297;Alana;Female;31.10.1995;O;2100
29298;Alana;Female;06.07.1977;I;1500
29299;Alandra;Female;12.03.1967;L;3400
29300;Alane;Female;20.03.1942;B;7200
29301;Alani;Female;03.01.1950;F;3100
29302;Alani;Female;08.11.1984;A;8000
29303;Alanna;Female;22.03.1946;J;9300
29304;Alanna;Female;29.02.1952;M;6400
29305;Alanna;Female;09.10.1973;K;2900
29306;Alannah;Female;11.08.1952;O;1800
29307;Alano;Male;24.10.1961;C;7400
29308;Alanson;Male;04.02.1966;J;9200
29309;Alanza;Female;01.11.1988;E;7600
29310;Alanzo;Male;23.11.1965;A;2800
29311;Alaqua;Female;02.08.1946;D;1300
29312;Alaric;Male;27.10.1937;N;8500
29313;Alarica;Female;12.05.1978;O;8700
29314;Alarice;Female;04.05.1956;F;4100
29315;Alarice;Female;22.11.1964;O;1500
29316;Alarice;Female;30.10.1961;B;8900
29317;Alarick;Male;13.07.1931;C;8800
29318;Alarico;Male;28.08.1944;D;6500
29319;Alarik;Male;07.05.1996;H;6300
29320;Alasdair;Male;16.07.1947;A;7000
29321;Al-Asfan;Male;10.12.1930;B;3100
29322;Al-Ashab;Male;11.05.1993;N;3100
29323;Alastair;Male;14.05.1948;B;8600
29324;Alastair;Male;19.08.1972;I;2700
29325;Alastair;Female;10.10.1945;M;9600
29326;Alastrina;Female;06.03.1969;H;2300
29327;Alastrina;Female;28.03.1982;J;3300
29328;Alastrine;Female;12.09.1967;M;6800
29329;Alastriona;Female;05.05.1982;M;4500
29330;Alastriona;Female;23.07.1989;N;9600
29331;Alaula;Female;11.04.1938;B;4100
29332;Alawa;Female;01.06.1932;C;2200
29333;Alawa;Female;02.10.1984;D;9900
29334;Alayla;Female;20.03.1967;O;5700
29335;Alayna;Female;26.01.1992;H;9300
29336;Alayne;Female;14.10.1985;B;4800
29337;Alaysha;Female;07.01.1977;G;7100
29338;Alayziah;Female;03.10.1954;H;8900
29339;Alazne;Female;16.07.1969;O;9000
29340;Alazne;Female;06.08.1948;I;8600
29341;Alba;Male;08.05.1948;I;6700
29342;Albaric;Male;03.11.1941;J;6800
29343;Alberga;Female;15.08.1977;N;1800
29344;Alberga;Female;17.07.1996;L;9600
29345;Albern;Male;24.12.1954;M;5500
29346;Albert;Male;22.03.1996;H;6500
29347;Albert;Male;18.09.1934;H;5100
29348;Albert;Male;19.01.1941;K;2900
29349;Alberta;Female;09.09.1978;L;2700
29350;Alberta;Female;25.10.1962;K;9100
29351;Alberta;Female;28.10.1976;L;4500
29352;Alberteen;Female;13.06.1933;N;5100
29353;Albertina;Female;11.09.1937;E;8400
29354;Albertina;Female;07.04.1948;I;5300
29355;Albertina;Female;02.03.1958;O;5100
29356;Albertine;Female;09.04.1973;O;8300
29357;Albertine;Female;07.05.1990;A;7300
29358;Albertine;Female;18.09.1966;F;4500
29359;Albertine;Female;05.04.1974;K;1200
29360;Alberto;Male;06.02.1976;M;1800
29361;Albertyna;Female;16.01.1946;A;1500
29362;Albertyne;Female;16.09.1938;E;3900
29363;Albertyne;Female;11.06.1999;C;3800
29364;Albin;Male;26.12.1976;N;6900
29365;Albinia;Female;02.11.1977;K;7800
29366;Albinia;Female;18.07.1984;J;6300
29367;Albinus;Male;01.01.1997;L;4900
29368;Albinus;Male;14.02.1952;D;4800
29369;Albion;Male;10.06.1977;N;9000
29370;Albion;Male;04.08.1961;A;4200
29371;Albion;Male;17.03.1975;K;6400
29372;Albiona;Female;21.11.1976;M;4200
29373;Albiona;Female;30.06.1947;E;8600
29374;Alborz;Male;05.09.1933;D;6200
29375;Albracca;Female;07.05.1930;I;9100
29376;Albrecht;Male;30.01.1976;N;1100
29377;Albrecht;Male;24.05.1956;O;2000
29378;Albreda;Female;03.08.1964;N;5300
29379;Alburn;Male;15.09.1963;H;1100
29380;Alburt;Male;30.04.1994;L;4000
29381;Alcestis;Female;01.12.1951;F;5100
29382;Alchfrith;Male;16.07.1995;M;2900
29383;Alcides;Male;24.06.1930;K;3300
29384;Alcina;Female;10.09.1970;N;8600
29385;Alcinous;Male;05.03.1963;C;3900
29386;Alcippe;Female;25.10.1954;J;4100
29387;Alcmaeon;Male;19.08.1954;J;4600
29388;Alcmene;Female;01.12.1991;J;2100
29389;Alcott;Male;28.10.1976;N;7800
29390;Alcyone;Female;03.01.1960;J;4700
29391;Alcyoneus;Male;13.08.1990;J;9000
29392;Ald;Male;19.12.1982;B;9500
29393;Alda;Female;20.07.1943;O;7100
29394;Alda;Female;27.12.1957;L;9600
29395;Alda;Female;11.06.1980;A;8200
29396;Aldan;Male;28.07.1945;B;3400
29397;Aldara;Female;07.05.1952;B;4100
29398;Alden;Male;31.08.1942;N;6900
29399;Alden;Male;16.02.1993;G;9900
29400;Alden;Male;23.02.1963;N;1600
29401;Alden;Male;26.09.1939;L;9200
29402;Aldene;Female;17.05.1974;C;5100
29403;Alder;Male;26.02.1978;H;7600
29404;Aldercy;Female;02.05.1939;E;5900
29405;Aldfrith;Male;19.11.1989;E;5300
29406;Aldfrith;Male;05.01.1947;J;3900
29407;Aldhelm;Male;15.11.1986;A;6200
29408;Aldhelm;Male;09.11.1990;O;2800
29409;Aldin;Male;21.05.1934;L;9500
29410;Aldis;Female;18.08.1964;I;8700
29411;Aldis;Female;30.08.1942;K;8600
29412;Aldis;Male;27.09.1942;H;6800
29413;Aldn'd;Male;25.11.1988;K;3800
29414;Aldo;Male;08.06.1932;J;8600
29415;Aldo;Male;21.09.1973;L;9100
29416;Aldo;Male;18.03.1972;F;4800
29417;Aldo;Male;08.06.1998;M;7600
29418;Aldona;Female;28.08.1992;A;2100
29419;Aldona;Female;26.04.1980;M;2800
29420;Aldonsa;Female;31.12.1934;B;9300
29421;Aldonza;Female;24.09.1983;E;4700
29422;Aldora;Female;08.05.1983;H;5400
29423;Aldous;Male;07.07.1936;L;3400
29424;Aldous;Male;02.03.1993;F;4400
29425;Aldred;Male;24.07.1942;H;4200
29426;Aldred;Male;11.12.1953;G;8900
29427;Aldred;Male;18.02.1954;I;1300
29428;Aldric;Male;02.01.1971;K;7300
29429;Aldrich;Male;11.07.1986;M;4800
29430;Aldrich;Male;27.08.1957;O;8100
29431;Aldrick;Male;05.07.1965;O;7700
29432;Aldrik;Male;02.11.1995;I;1900
29433;Aldrik;Male;18.10.1958;N;4600
29434;Aldrin;Male;16.08.1998;L;4900
29435;Aldtun;Male;25.11.1950;B;4900
29436;Aldus;Male;05.01.1967;F;2600
29437;Aldwin;Male;20.10.1963;N;4900
29438;Aldwine;Male;26.01.1933;M;4300
29439;Aldwyn;Male;16.10.1982;E;6400
29440;Aldwyn;Male;01.03.1990;N;8400
29441;Aldys;Female;26.12.1980;L;8600
29442;Aleaha;Female;05.08.1986;O;2000
29443;Alec;Male;28.10.1932;N;1900
29444;Alecia;Female;07.12.1961;L;2400
29445;Aleck;Male;02.06.1989;B;3400
29446;Aleda;Female;28.08.1967;G;5800
29447;Aleda;Female;25.12.1937;N;2000
29448;Aleece;Female;03.09.1965;I;5400
29449;Aleen;Female;09.10.1935;J;7900
29450;Aleena;Female;30.03.1962;B;4000
29451;Aleeyah;Male;05.02.1933;C;2200
29452;Aleeza;Female;12.06.1951;K;5400
29453;Aleeza;Female;16.02.1961;B;7200
29454;Aleezah;Female;07.05.1964;L;7700
29455;Alegria;Female;05.10.1942;B;9300
29456;Aleiah;Female;01.02.1945;J;8800
29457;Aleigha;Female;22.10.1985;K;6700
29458;Alejandra;Female;11.11.1941;B;8400
29459;Alejandrina;Female;26.06.1939;A;5500
29460;Alejandro;Male;14.02.1994;A;8600
29461;Aleka;Female;23.02.1974;F;6000
29462;Aleksander;Male;06.09.1950;C;1000
29463;Aleksandra;Female;07.03.1963;A;2000
29464;Aleksandrya;Female;05.03.1937;F;7800
29465;Aleksei;Male;14.07.1935;J;2000
29466;Alemannus;Male;18.03.1977;G;8800
